12	7514	4	9.46
108	1340	21	11.84
240	221	11	7.62
1153	274	5	15.65
267	317	8	9.3
12864	112	3	11.9
1814	3945	3	29.35
8746	139	3	12.92
773	1278	3	13.39
196	303	10	7.43
1153	342	4	12.78
545	654	4	11.85
285	687	7	19.82
495	4930	3	21.17
200	2859	4	13.93
169	342	12	8.84
4830	127	4	9.44
128	115	249	11.63
730	108	48	41.23
255	1874	4	12.83
2331	155	4	8.57
622	146	12	17.18
1296	110	17	10.58
1731	4405	11	153.23
103	155	323	43.02
219	3351	3	10.9
311	110	69	26.28
805	102	61	39.2
135	3758	5	17.88
1519	9	10	9.36
291	969	4	9.87
1125	169	5	6.65
347	118	49	43.93
122	852	21	33.18
622	212	7	11
2435	9	8	11.29
433	746	3	7.48
3879	162	3	8.66
240	177	50	116.79
1153	191	7	17.57
108	1161	27	19.16
1411	103	24	11.32
1706	1533	3	19.55
9	1108	12	7
931	357	4	10.95
309	2012	4	19.57
1569	258	4	11.85
129	714	12	7.69
1236	294	3	7.21
127	4833	4	9.44
105	3589	9	7.64
3207	1072	4	33.06
594	987	3	10.25
1194	436	5	20.88
202	2007	4	10.78
322	250	8	7.9
1736	608	3	14.47
525	2033	4	21.16
123	227	53	23.63
105	3665	9	7.64
297	1352	4	12.94
1347	255	5	14.69
102	1914	25	17.68
2231	1530	4	31.31
462	108	51	11.28
101	2344	23	22.6
1556	1235	3	18.33
562	4540	3	22
1386	108	21	11.84
12	13783	3	7.09
778	3302	3	20.65
226	1163	4	7.88
2578	108	12	10.02
191	945	5	7.54
450	920	5	18.65
241	854	5	10.06
978	801	3	12.38
101	2284	20	8.05
353	1889	4	16.65
124	1589	9	12.72
8	10782	3	13.85
2779	103	14	15.29
114	509	28	13.41
2703	9	8	12.8
1275	135	11	20.08
7346	132	3	9.94
114	6723	4	10.7
137	864	12	17.28
240	371	19	51.02
107	12236	3	8.14
6792	624	3	26.08
1610	474	8	49.73
190	6454	3	14.81
501	285	7	14.75
1009	1033	3	13.84
126	4593	4	9.3
107	12312	3	8.14
122	7164	3	8.22
1116	12961	3	38.56
927	1741	4	24.82
177	1643	6	15.44
1971	180	4	8.78
2082	216	5	17.39
108	7678	4	7.21
372	1802	4	16.94
2038	159	6	15.16
163	110	152	7.01
628	113	20	7.69
570	1122	3	10.89
8	121	316	65.34
113	749	19	8.66
1080	130	10	10.77
593	137	11	7.56
245	1508	5	15.64
969	105	28	8.74
805	562	3	8.76
914	117	16	12.71
2613	125	7	15.58
12	1133	30	14.34
210	950	5	8.82
109	4699	6	7.94
113	824	20	15.5
150	3683	3	7.95
364	119	30	13.57
101	868	50	9.21
182	1572	4	7.02
1585	821	4	22.63
213	101	293	39.38
2564	194	4	12.83
982	4	3	14.4
218	1619	7	24.65
137	2280	8	20.65
107	3478	9	7.8
7807	126	4	17.09
2988	254	3	12.17
3070	353	4	22.57
755	467	3	7.28
8	8924	3	9.56
103	9081	4	9.6
110	702	24	9.32
105	1652	18	7.27
201	1082	5	10.3
1760	1062	3	17.76
542	419	4	8.4
1975	6075	7	100.18
111	2084	10	8.31
702	1321	3	14.63
9380	510	4	44.24
129	2563	5	6.93
1654	2913	3	23.9
191	2162	4	11.52
647	410	7	24
200	106	229	88.87
174	2305	4	9.62
7	2	46	8.15
320	8013	5	49.27
343	14	21	8.12
108	3782	8	8.68
119	3409	5	7.99
14	1599	7	7
3144	1167	5	45.42
155	1972	4	7.19
337	505	5	9.58
142	892	10	14.88
307	111	103	133.55
3492	161	5	18.41
4304	3447	7	99.46
1397	537	3	11.61
169	2748	8	34.26
4162	109	10	22.84
3528	133	4	8.98
190	3149	5	20.92
3268	158	3	8.18
1435	156	5	8.02
1023	116	14	9.81
4018	140	3	6.79
786	923	5	25.73
323	4	5	17.2
2933	101	15	9.86
1141	981	3	14.08
236	174	19	13.33
361	467	5	9.4
243	1485	5	14.86
847	660	3	10.99
857	988	4	20.28
125	3628	4	6.83
128	2771	5	7.97
126	644	13	6.93
10621	104	4	7.89
898	639	3	10.81
12351	106	3	7.83
4643	2831	4	48.47
7103	1448	6	80.39
254	2835	3	11.48
2137	332	3	11.18
522	1342	4	17.56
341	1020	4	11.63
8388	14	3	10.44
6412	276	3	18.59
102	4659	9	8.6
591	729	3	8.27
120	401	24	11.17
2569	104	15	11.78
481	124	18	8.81
127	1139	10	9
3693	185	3	10.39
7070	122	3	8.22
3059	111	8	10.72
182	170	81	169.61
1532	8	11	13.4
115	187	108	31.01
1276	559	3	11.44
5618	101	8	10.23
108	8816	3	8.76
228	545	9	18.86
283	559	5	8.94
101	1839	23	7.31
1663	107	17	7.64
752	156	9	13.07
9	3517	5	6.88
182	101	381	33.08
5893	14	3	7.86
3729	156	3	8.54
3454	13	3	9.08
114	6146	4	9.01
522	1171	3	11.44
391	810	4	10.73
575	3119	7	56.4
922	9511	4	49.46
4101	441	3	18.9
12	4899	6	9.18
205	2185	3	7.58
151	2167	4	7.38
9859	12	4	9.46
117	7772	3	9.95
361	1339	4	14.8
494	222	19	62.79
149	1071	6	7.54
128	6039	3	7.81
106	284	103	18.36
215	2586	3	8.55
113	3158	6	6.74
1547	392	5	23
109	7459	4	8.54
698	1401	3	13.5
172	106	214	9.97
619	124	14	7.54
878	215	7	16.1
205	2305	7	29.91
106	2	407	11.83
1990	215	3	6.98
3680	119	7	17.38
448	589	4	10.29
249	487	6	8.62
199	134	67	64.04
386	185	11	13.52
2547	6198	3	34.18
3383	106	9	8.39
125	2278	6	8.33
767	119	26	39.21
103	6144	5	7.31
838	104	54	42.47
106	181	208	17.58
151	2371	4	8.55
2101	116	8	8.96
878	149	7	8.59
103	4091	8	6.79
2045	101	25	17.4
1990	149	6	14.96
109	1137	18	10.11
104	9632	4	7.89
1267	158	5	6.88
125	2354	6	8.33
386	114	40	21.41
2150	203	3	6.84
458	12	60	10.92
270	174	15	9.03
142	1810	5	7.81
660	1171	11	80.66
427	108	51	10.59
164	1786	8	23.57
1981	115	9	7.66
6478	130	3	9.13
214	599	90	740.92
9	1800	10	14.47
232	180	18	9.88
108	10752	3	8.76
1495	102	31	16.28
12	12456	3	7.09
3408	202	3	10.31
575	102	71	17.47
597	740	3	8.78
4866	155	3	11.53
124	142	288	508.45
129	1982	9	18.38
232	117	71	32.14
758	125	31	70.2
144	509	10	6.64
539	189	9	12.78
150	127	82	14.79
693	1970	3	15.75
6470	113	4	8.61
137	1835	7	12.89
259	153	38	57.57
110	3399	8	10.63
468	1152	3	9.79
359	953	3	7.17
266	1382	4	10.81
1051	7211	6	76.3
746	7160	3	27.61
114	1277	13	10.84
107	1066	55	122.58
217	1264	4	7.77
359	1037	3	7.35
147	1247	24	105.41
13	2893	4	12.98
3460	2543	14	216.02
238	610	7	14.09
1981	289	3	9.75
192	1019	8	21.54
427	312	6	11.27
167	652	11	18.69
1133	241	4	8.5
396	1273	48	512.93
259	255	15	23.03
103	11626	3	7.2
134	2575	5	9.04
9343	141	3	15.32
2616	218	3	9.01
4352	144	3	8.41
3289	121	5	8.54
689	139	10	8.53
1852	123	8	11.04
108	148	314	90.15
12	486	53	7.32
1964	211	3	7.49
1372	200	4	7.33
3702	123	5	11.37
151	7112	3	13.41
2709	123	5	7.26
8	1564	16	27.7
1516	165	6	12.88
1400	9	12	11.33
818	808	5	24.39
408	862	3	7.93
108	214	144	49.27
1085	112	17	10.25
874	516	4	14.13
336	191	32	93.64
588	103	59	25.54
12	546	58	20.22
125	933	17	25.36
919	153	7	8.69
1033	10418	4	49.99
159	279	16	8.01
2504	285	4	17.71
1880	1059	4	26.67
1263	357	4	13.57
560	346	6	14.93
10838	103	3	7.2
116	4299	6	13.42
139	221	38	29.24
8971	103	4	9.6
336	274	8	12.82
448	4860	4	30.68
12	366	85	18.09
177	994	6	9.37
135	2834	4	6.81
108	317	76	13.89
12801	516	3	33
117	3564	5	7.27
103	1271	22	7.58
2058	1734	3	23.18
139	296	36	47.95
8	1393	17	24.74
113	2026	10	10.82
108	6404	6	12.31
12	442	68	15.24
8589	102	5	7.7
196	1266	6	14.75
294	2213	4	16.47
372	2677	5	28.38
1500	148	5	8.12
1449	13150	3	39.65
337	1773	4	16.61
4949	135	3	7.85
142	1147	9	15.88
1948	108	17	14.37
771	11463	3	35.99
122	6205	3	8.22
8147	105	3	7.51
212	1165	5	10.75
151	2749	7	25.16
2432	148	4	8.84
205	2763	3	8.87
5354	1770	8	112.27
295	1172	3	6.7
3233	173	3	8.64
566	749	5	18.45
482	597	4	10.06
5313	110	5	8.51
735	2306	3	18.2
1533	579	3	12.79
1624	142	15	52.64
887	948	3	12.46
850	516	5	19.44
356	6990	3	22.04
121	103	681	10.27
408	2708	3	15.15
2127	171	4	8.38
2872	130	5	8.25
1066	184	7	14.36
816	153	8	10
146	3767	3	8
112	1085	17	10.25
105	12604	3	7.51
633	4613	4	32.62
11310	103	3	7.2
184	1240	11	35.82
673	294	4	7.46
332	1110	3	7.32
106	694	37	7.36
300	2608	3	12.66
570	2206	3	14.81
112	1026	18	10.56
1124	645	4	18.37
155	270	16	7.27
2647	643	3	17.7
149	361	12	7.14
363	1294	4	13.84
110	11505	3	10.81
1868	268	4	13.67
4962	191	3	13.93
971	173	6	9.11
391	167	11	9.13
396	3460	3	16.74
106	11148	3	7.83
303	146	16	10.49
2247	108	12	8.12
686	121	15	9.23
6354	127	3	7.55
161	113	133	28.73
591	142	19	34.86
105	590	41	7.02
1439	105	22	9.63
3958	103	8	6.79
226	2367	4	13.73
1732	7325	6	82.52
666	196	8	13.88
1582	130	11	21.35
391	105	76	17.44
1055	118	13	9.3
161	184	45	44.44
111	171	127	11.13
686	221	10	26.7
771	1467	3	15.01
499	308	9	25.19
130	355	44	58.67
2	2038	5	6.88
1465	359	3	9.66
1511	259	4	11.25
299	2879	4	20.25
778	303	4	8.31
410	1706	4	17.37
1350	426	3	10.09
380	1331	3	9.32
182	682	7	8.53
111	305	48	7.73
154	1063	6	8.28
585	2177	3	16.43
110	7623	3	6.67
101	1259	37	15.34
2409	405	3	13.86
220	1406	4	9.14
125	425	20	9.85
12	7134	5	7.15
151	6599	3	13.41
119	282	53	39.67
128	7767	3	10.4
793	347	5	14.61
108	655	39	15.98
514	106	57	17.8
7644	138	3	12.96
125	561	18	13.42
6668	156	3	13.91
5744	219	8	68.3
122	1151	10	8.46
4085	531	4	30.14
119	199	77	32.65
366	111	85	108.78
3307	161	3	7.4
1378	865	3	14.69
773	777	3	10.41
255	138	30	19.11
1964	839	3	18.6
8	1958	13	23.51
711	116	72	254.73
3836	140	3	6.79
180	1567	4	6.85
2663	120	6	8.35
145	107	342	115.97
747	109	32	16.85
1224	133	8	9.28
121	3049	5	8.54
298	114	43	11.44
151	528	10	8.73
205	514	9	14.3
1118	2287	5	38.1
593	1920	3	14.58
109	3505	12	28.74
1335	12	23	8.14
340	13479	3	30.39
438	174	10	9.58
119	133	172	40.12
396	1677	7	37.73
107	351	69	7.79
148	2560	4	8.84
315	646	4	7.3
615	2072	3	15.02
5264	1328	3	29.95
1586	451	3	11.55
662	381	4	10.49
138	390	34	61.06
985	334	3	8.02
1015	723	3	12.2
211	2116	3	7.06
107	6558	6	11.13
245	13265	3	27.14
359	394	6	10.94
1205	684	3	14.39
110	3853	7	9.45
186	1065	22	101.98
275	2976	3	13.15
109	9361	4	13.11
1481	1020	4	24.46
111	2967	8	9.8
114	1681	11	11.06
473	1009	8	41.24
101	3928	11	8.68
1113	464	3	9.6
2225	104	17	8.41
12	13010	3	7.09
123	1960	12	27.13
634	496	7	28.35
107	503	48	7.86
102	129	874	11.17
306	1195	4	12.56
1354	104	24	7.59
387	559	7	21.46
3582	109	9	15.19
1576	101	29	7.68
6017	126	3	7.44
981	156	6	7.3
132	160	59	10.17
365	917	5	16.5
835	217	5	8.7
3964	133	4	10.27
134	5109	3	10.59
1113	584	3	10.87
353	109	58	12.26
4	114	13	8.49
325	923	5	15.17
502	1220	6	29.28
124	832	11	6.74
232	797	6	12.02
2639	111	9	10.39
220	188	20	14.6
4547	114	5	10.9
383	915	3	6.94
3420	134	4	9.01
111	10250	3	7.62
106	5411	6	7.92
113	161	133	28.73
267	977	4	8.66
439	143	11	7.25
301	4335	3	16.98
3564	111	6	6.92
1257	1916	3	19.79
3978	8	4	7.15
116	6193	4	9.42
103	970	30	9.07
6215	101	7	8.95
146	199	25	7.59
260	1123	4	10.69
664	835	3	10.29
467	126	19	9.07
489	6639	3	24.61
3691	109	7	7.6
125	1186	9	8.56
12	1812	15	8.1
220	138	30	10.55
2163	114	9	10.56
113	107	946	9.07
444	1915	3	12.65
122	528	21	14.6
327	114	40	11.4
1193	133	7	6.68
6792	119	3	7.44
256	12	122	7.47
467	174	9	7.89
146	133	102	82.96
1833	109	15	11.48
113	311	39	6.68
8690	131	3	11.3
103	7179	5	7.31
10649	109	4	13.11
220	339	22	54.5
156	425	20	35.6
111	10146	3	7.62
1509	644	4	20.68
896	249	4	7.23
216	316	9	7.27
113	6358	5	13.92
103	1089	28	10.34
579	254	5	7.79
236	2530	4	15.8
861	345	5	14.56
945	1656	4	24.47
501	691	3	7.06
922	428	9	45.83
205	1348	4	8.08
286	782	6	17.1
384	163	11	7.42
1812	111	9	7.03
822	9810	4	48.15
1182	129	12	16.97
159	12088	3	21.73
170	13	40	36.29
2256	166	4	8.8
312	208	11	11.4
6559	8	4	11.25
1563	882	3	15.59
657	192	15	43.37
157	832	8	11.32
3637	149	3	7.68
105	6195	7	17.52
123	6890	3	8.11
2027	1070	3	18.78
241	269	10	9.12
990	311	16	86.42
105	4022	8	7.44
414	441	5	12.12
2063	1103	5	38.48
9534	133	3	14.2
129	276	35	17.79
990	236	4	7.4
546	603	3	6.98
9087	8	3	9.56
3279	428	4	25.81
2408	231	3	8.64
1269	286	3	6.97
495	658	3	7.03
855	9383	3	37.34
8952	6999	3	48.45
1404	1686	4	28.21
210	2849	3	9.36
1453	274	8	35.89
152	299	21	21.63
1564	239	3	6.74
236	631	5	7.36
1417	289	3	7.97
926	298	4	9.52
11901	110	3	10.81
249	1715	3	7.65
261	275	8	8.1
126	6453	3	7.44
106	2073	15	7.83
103	2184	15	8.47
5124	112	5	10.14
926	123	12	9.19
5650	103	6	6.84
289	173	14	10.41
130	11786	3	17.09
173	1504	8	23.1
2026	113	10	10.82
847	211	5	8.02
521	110	32	8.71
6826	2715	5	70.32
343	847	14	75.05
12	5529	7	11.26
361	911	4	11
2485	164	4	9.36
5725	113	4	7.32
583	579	3	7.27
756	105	33	6.65
870	11010	3	36.58
116	1215	12	7.68
145	3740	3	8.31
1049	926	3	13.68
113	5150	4	7.32
2728	105	11	7.06
330	1224	3	7.56
152	103	538	409.01
7920	491	4	43.84
109	886	26	11.41
14	8048	3	10.44
1203	103	45	72.07
317	144	17	10.91
1041	171	7	12.35
261	128	129	332.51
2	665	18	29.16
11391	103	3	7.2
391	1369	3	9.23
911	420	3	7.85
331	1447	3	8.88
275	1429	6	24.75
879	1262	3	14.08
4105	449	3	18.77
302	223	8	8.3
3890	640	3	21.12
856	649	3	9.8
362	250	10	15.64
153	1079	11	26.02
1579	387	4	16.41
109	10830	3	9.84
105	1296	27	16.96
9	2886	6	6.91
101	415	105	12.91
2358	102	19	10.91
105	1221	28	15.38
5904	128	3	7.81
3359	113	7	11.73
134	1616	6	7.06
272	502	5	7.1
6425	130	3	8
534	159	11	12.4
771	141	12	17.58
338	146	14	8.5
5240	142	3	9.33
562	142	14	16.69
131	590	12	7.18
1051	4123	3	24.51
225	808	5	9.29
105	1145	26	10.51
262	948	5	12.01
1966	128	6	7.76
124	3318	5	9.16
363	279	7	9.14
5915	2624	3	39.86
1594	244	8	34.3
184	292	13	9.65
1078	223	7	21.95
12812	113	3	13.09
152	420	11	7.87
289	427	6	9.98
4846	340	3	19.87
212	321	10	10.37
178	463	11	13.65
210	2984	5	21.59
249	2014	3	9.18
209	1275	4	7.23
156	5035	3	10.92
158	10059	3	17.73
1397	708	3	13.49
330	1477	3	8.91
1624	1334	3	18.06
1124	1718	3	18.37
963	287	4	9.75
156	2906	3	6.94
10380	7294	4	71.74
1111	636	3	11.69
616	3148	4	28.73
113	4713	5	9.15
1225	16	5	6.83
105	11456	3	7.51
632	796	5	20.81
252	165	21	16.84
162	1912	4	7.11
142	200	30	9.75
180	2735	3	7.05
103	4475	7	6.74
1308	165	5	8.45
2311	144	5	10.91
4235	141	3	7.46
547	186	8	9.76
1169	125	9	7.51
5400	110	5	8.51
4930	113	7	21.49
184	125	74	34.98
105	11396	3	7.51
1540	815	40	512.27
827	751	3	10.66
142	128	300	585.54
140	774	9	7.72
12036	112	3	11.9
114	2557	10	18.16
771	393	5	15.9
1607	301	3	8.79
391	1264	3	8.87
110	391	43	7.44
106	12252	3	7.83
13683	542	3	33.31
105	1476	24	14.84
972	398	3	7.59
166	298	24	35.26
611	698	3	8.24
312	4865	3	19.07
13889	103	3	7.2
262	696	6	12.76
576	10097	4	44.87
1011	8109	3	30.52
127	733	19	23.02
590	549	3	7.58
101	108	4297	290.46
1607	167	9	28.95
8	8592	3	7.54
1357	139	16	47.81
7412	105	5	7.78
237	139	27	10.26
1214	108	28	24.84
7831	118	3	8.27
653	141	12	12.48
5834	9	4	8.36
201	146	30	15.93
1093	218	4	7.71
110	527	34	9.34
6339	112	5	12.05
3874	205	3	11.52
253	976	4	8.32
101	162	615	302.2
2276	953	5	37.02
496	105	52	10.45
6702	102	5	7.7
181	4487	3	12.31
5946	195	3	15.12
765	164	7	7.69
1319	1906	3	19.73
103	837	45	34.76
489	14	20	15.66
1163	206	4	6.7
146	589	10	11.71
7511	12	5	11.82
1239	213	5	11.39
2057	13017	3	41.97
220	596	7	11.06
210	185	17	10.04
1568	111	12	8.17
326	1169	3	7.32
517	111	36	18.19
122	138	145	50.48
593	956	3	10.02
871	4714	3	24.76
760	101	59	14.86
109	2410	10	6.91
105	10226	4	10.01
230	107	230	207.74
461	210	13	28.07
825	521	3	8.64
156	12	320	45.83
4688	136	3	7.47
108	1668	18	11.35
109	2582	12	15.88
327	439	5	7.97
106	3538	13	27.35
1127	288	5	16.32
234	2851	8	45.34
206	4843	3	13.79
111	9995	3	7.62
12121	107	3	8.14
125	1371	11	16.55
196	681	7	11.45
1413	284	3	7.41
300	1694	3	10.03
113	356	56	44.99
2193	1011	3	18.98
122	6446	3	7.12
180	374	10	7.57
255	1362	4	10.23
179	2390	4	10.31
4735	12	8	10.37
9	136	172	21.86
486	2469	3	15.26
985	1146	4	23.46
7909	12	3	7.09
1331	129	8	7.87
107	1576	21	13.87
663	111	25	12.8
3431	109	7	7.6
306	13	13	11.59
2194	219	3	7.85
358	101	137	26.83
490	877	4	13.72
1903	1229	3	19.79
468	786	7	30.06
2214	160	4	8.15
2906	156	3	6.94
3643	116	6	10.09
3816	240	4	19.81
13772	1911	3	42.67
4139	316	3	16.01
131	5064	3	6.99
166	2914	3	7.05
3690	662	3	20.61
124	1742	8	11.76
154	3242	4	11.68
1052	325	3	6.91
5414	5882	4	60.65
148	5631	3	11.21
137	249	27	12.3
1510	295	9	44.08
286	1034	5	14.65
130	5845	3	7.1
278	276	12	18.45
1710	240	5	16.86
627	338	4	7.37
4345	3540	3	39.22
2260	428	3	13.92
358	245	8	9.87
129	455	21	14.93
1926	222	3	7.16
1269	437	4	15.07
907	349	3	6.64
8	10827	3	13.85
1581	238	4	11.36
12833	6319	3	51.7
137	300	22	13.41
11180	8	3	13.85
1275	1109	3	15.56
108	12357	3	8.76
103	2037	18	13.88
7942	3174	3	46.25
139	1062	9	12.57
114	11953	3	13.42
1967	3237	3	26.55
1924	2531	3	24.36
669	295	5	10.57
108	1029	23	7.77
1120	648	4	17.46
11138	213	3	25.44
285	1448	3	8
205	257	26	48.78
327	1303	3	8.03
110	9964	3	6.67
11010	870	3	36.58
233	282	11	12.58
113	1326	17	20.54
2235	1321	5	42.81
12	619	44	7.88
354	722	6	17.96
7223	101	6	7.67
133	837	9	7.74
135	2478	6	13.2
8123	120	3	9.15
2123	104	18	8.36
1054	2431	3	19.96
113	1123	12	7.7
7746	147	3	14.96
112	2503	9	9.07
3337	12	11	9.8
705	149	8	8.35
151	138	69	35.19
2284	114	9	11.21
5950	129	3	8
168	757	13	28.33
128	1965	7	9.64
255	528	8	15.91
372	192	17	31.72
125	12	743	81.56
2232	107	14	9.24
139	883	8	7.31
2307	11634	3	42.92
238	351	7	6.93
10433	12	4	9.46
127	3242	6	13.31
676	616	10	55.44
104	1332	30	23.57
1399	323	3	8.45
1245	1034	3	15.39
3316	300	4	21.29
1405	372	3	9.7
102	455	84	8.9
101	3825	12	9.79
427	1002	4	13.53
604	686	3	7.91
690	293	4	7.19
7794	2965	3	41.32
5078	158	3	11.84
6386	149	3	12.28
114	1988	10	11.06
995	172	6	9.14
420	1162	5	20.56
746	134	10	8.81
6310	140	3	10.34
107	104	3499	279.3
101	5741	8	10.23
2112	172	4	9.26
158	119	109	39.57
2746	106	11	7.9
4926	122	4	9.83
531	131	15	10.26
167	577	10	14.56
1328	160	5	7.73
497	530	6	18.7
387	101	113	11.84
141	6159	4	16.99
104	1121	34	12.6
1051	114	15	11.69
503	109	61	50.3
2615	101	17	7.29
3540	101	9	11.51
884	133	71	443.88
107	166	254	38.89
5691	128	4	11.91
4035	146	3	8.49
648	1120	4	17.46
106	946	28	8.13
