1205	684	3	28.95
111	4960	3	16.91
473	1009	5	47.51
124	729	3	7.81
1707	106	5	12.24
624	134	3	8.67
238	104	16	6.51
1576	101	5	3.93
3582	109	8	49.56
2070	107	3	6.02
3003	107	4	13.96
102	201	57	57.95
115	2473	3	12.36
2639	111	8	47.69
113	161	15	11.84
146	199	10	31.44
108	1925	5	14.92
638	190	5	28.87
1717	101	10	21.56
12	1812	4	5.81
106	5276	3	12.66
126	3006	3	17.23
12	1708	6	12.37
384	163	7	32.72
1611	101	10	19.93
2480	101	5	8.17
3469	101	4	8.08
10001	101	3	13.9
266	625	3	17.77
3279	428	4	47.02
126	270	4	4.35
108	5444	5	31
5124	112	5	36.08
871	108	9	22.43
3941	102	6	23.7
130	11786	3	33.88
173	1504	4	27.28
6826	2715	5	97.63
126	137	20	25.48
3262	125	3	17.99
2	665	6	18.43
362	301	3	15.2
105	1356	4	5.86
362	250	8	51.03
1579	387	4	38.12
101	415	52	125.36
2358	102	13	52.71
771	141	8	46.02
330	1477	3	25.16
126	389	4	7.52
184	173	5	10.28
142	200	4	5.04
3164	103	3	7.55
4930	113	4	27.5
2239	103	3	5.21
252	103	22	19.19
127	733	10	49.71
653	141	10	58.31
101	162	483	1966.38
344	184	6	27.14
107	3677	3	10.24
103	837	21	73.46
1485	106	5	10.55
1239	213	4	28.68
125	1523	5	25.43
517	111	7	13.84
461	210	5	27.01
2201	107	7	26.75
8	883	4	9.62
9749	101	3	13.9
103	718	8	10.43
106	3538	9	53.62
1674	143	3	17.02
9	136	37	46.32
775	134	3	9.93
663	111	8	21.58
107	1576	10	37.98
1474	101	12	25.88
885	107	8	17.28
358	101	16	3.89
468	786	7	67.53
3816	240	4	42.18
137	249	10	31.39
1710	240	3	23.22
1269	437	3	26.31
129	455	16	79.93
8	10827	3	29.57
106	2212	5	14.77
9187	107	3	19.95
103	2037	5	12.36
7942	3174	4	78.66
101	10141	4	24.41
11138	213	3	42.35
12	619	14	22.58
2123	104	13	61.84
1317	107	4	6.67
793	101	14	17.63
260	107	17	16.46
168	757	8	52.49
372	192	11	68.49
3686	101	3	4.82
101	5913	4	15.14
102	531	13	11.35
138	136	10	9.04
531	131	5	16.59
387	101	32	41.43
2615	101	4	5.6
503	109	11	21.85
107	166	115	320.42
106	946	6	9.83
3102	102	4	9
2570	148	6	51.1
116	200	17	30.51
2354	128	10	78.15
258	137	13	48.63
4895	113	3	18.47
155	525	5	22.63
1339	103	4	4.94
370	164	3	8.98
11563	7006	3	70.07
374	1928	7	78.28
101	1580	5	3.93
101	1513	7	8.53
2726	806	4	50.75
1088	125	4	15.89
130	312	7	17.85
4742	125	3	21.17
111	2760	8	48.66
102	544	10	5.62
940	103	6	7.89
129	1251	8	46.26
1097	108	5	9.41
108	7017	3	16.67
1273	103	5	7.64
2761	2875	3	44.9
576	244	11	88.72
4241	238	3	30.66
111	397	130	1037.64
111	473	6	9.27
107	3013	5	19.87
111	517	8	17.69
102	2669	5	11.37
7830	107	3	17.75
101	1597	9	16.12
7174	106	3	15.69
1207	183	6	44.17
108	2198	11	55.3
149	257	5	13.55
442	343	5	34.53
183	247	3	6.85
108	2350	3	7.25
219	188	3	6.01
103	3306	3	7.91
155	554	3	10.9
398	181	9	50.66
850	101	13	16.45
2695	101	5	9.01
3748	101	4	9.23
697	14	5	18.39
1585	512	3	28.75
8021	510	3	43.11
1408	101	8	10.58
424	101	30	41.89
2516	101	4	4.99
725	158	3	12.88
110	376	18	47.73
667	727	4	36.26
930	1708	3	33.33
1503	111	4	12.14
471	134	3	6.99
7048	109	5	37.44
1809	101	7	11.13
1665	131	5	28.65
234	514	29	283.66
12	3201	3	6.69
117	257	9	14.61
126	374	5	10.94
1174	629	9	106.04
107	1414	6	15.09
2614	127	12	105.11
4538	102	3	8.24
110	2733	3	10.51
4654	108	4	19.92
1486	864	4	44.79
1079	128	3	10.4
109	4597	3	13.67
527	701	3	23.75
1879	102	4	4.54
5865	102	5	25.02
672	105	10	17.51
2345	125	4	22.62
12	1980	4	6.45
137	468	3	7.52
5842	128	4	33.6
137	520	37	292.15
3293	113	7	47.84
600	112	19	84.83
1376	135	20	175.91
3044	9	3	13.66
978	128	3	9.74
12	1725	4	5.42
113	253	9	11.37
108	2087	3	6.62
180	195	5	11.95
1813	922	3	33.69
146	182	8	18.93
2921	139	4	28.78
1039	113	6	21.44
1340	125	7	38.53
146	118	11	6.54
11989	2093	3	59.32
992	178	3	16.21
5240	101	4	12.53
1541	101	16	46.12
171	1112	5	32.5
962	739	3	27.99
110	224	11	6.76
166	390	8	40.36
1006	612	4	38.51
107	3980	3	11.23
110	291	42	155.69
107	6077	4	23.09
12	3456	3	7.06
1659	101	5	4.3
465	158	9	49.7
234	325	3	11.93
103	2203	3	5.01
442	1290	3	26.51
224	374	4	18.9
107	2808	3	8.39
130	404	4	8.57
115	635	4	7.46
111	262	7	4.62
114	3621	3	15.47
3569	2093	3	44.77
11237	8	3	29.57
535	187	3	12.9
105	489	8	7.08
778	143	6	32.48
7443	101	3	10.28
102	3029	3	4.83
2009	107	3	5.84
107	2757	4	13.09
2443	101	4	4.99
130	584	4	11.42
101	1171	8	8.2
121	316	8	19.25
173	334	4	14.17
330	356	3	15.66
789	215	3	16.91
2091	124	7	46.43
816	163	5	28.6
847	1516	3	31.82
106	844	8	15.5
7456	106	3	15.69
243	757	3	17.96
273	123	5	6.99
105	2672	4	11.59
132	157	7	5.46
192	491	3	12.85
111	3058	5	26.72
107	572	11	20.56
102	184	54	34.95
102	228	38	29.62
132	326	3	4.27
1995	261	8	84.15
139	856	4	17.58
108	811	13	40
119	182	17	31.34
5744	102	8	53.2
108	6934	4	25.62
2242	125	3	14.91
119	118	48	55
3163	125	3	17.59
1168	103	4	4.21
2890	102	7	22.42
566	209	40	415.86
731	108	5	5.74
117	1856	4	17.58
117	1780	3	11.09
3439	103	4	13.45
184	1798	3	20.47
2510	103	3	5.86
5631	148	3	27.83
108	5083	3	13.63
106	279	43	111.36
107	8711	4	27.58
108	4963	4	20.99
369	108	11	13.12
1477	108	3	4.52
115	130	34	25.04
102	2412	7	18.82
107	2295	3	6.82
3194	105	3	8.6
110	2007	4	13.07
115	277	8	10.73
103	1330	8	19.58
927	1068	3	30.19
444	229	5	28.48
7939	101	3	11.77
5232	514	6	88.46
661	129	9	41.69
139	134	11	10.32
2206	771	8	107.89
1516	213	3	20.95
360	138	3	5.89
2968	101	5	10.5
226	423	3	13.44
102	621	15	20.45
157	1521	3	17.49
102	800	11	14.59
849	185	3	15.61
1233	101	11	18.21
614	107	5	3.87
427	208	4	19.11
118	535	7	21.06
1025	170	5	31.53
106	5760	3	13.5
12	1218	5	5.57
136	168	21	64.36
103	564	33	115.64
537	236	4	22.91
413	229	5	27.71
8949	1051	3	50.06
1073	482	5	48.5
157	170	18	67.5
5647	101	6	27.81
1698	107	3	4.9
208	4145	3	28.59
2374	101	4	4.72
1471	1749	3	36.48
157	245	44	307.62
2861	102	3	4.55
7	7	19	20.98
236	141	18	78.87
495	165	3	10.92
698	113	5	12.01
2977	112	11	82.5
626	171	3	12.77
466	409	4	28.13
515	1296	3	27.47
131	996	4	16.78
115	1555	3	9.09
5097	103	3	11.57
101	975	8	6.02
4201	102	3	7.64
6435	102	5	25.02
1720	103	4	6.88
131	878	3	10.14
749	128	23	157.63
707	2121	3	32.95
10683	102	3	15.52
1197	698	9	108.34
8	4849	8	72.61
108	3930	6	32.07
337	148	17	99.97
3705	102	8	36.24
184	785	3	15.03
361	165	3	8.74
3813	108	3	11.17
579	2346	3	32.35
246	110	11	8.98
281	196	29	218.76
2449	125	3	15.67
246	164	3	5.7
785	413	3	22.89
1494	298	3	24.53
107	3270	5	21.19
16	922	4	21.73
410	139	4	11.42
290	175	4	13
5195	125	4	32.12
101	840	16	25.99
290	127	18	72.44
660	10767	3	51.56
2865	104	3	7.16
1324	106	4	6.12
12	1606	5	7.95
1961	101	5	5.9
1431	107	4	7.28
128	203	62	326.18
979	116	7	27.7
908	101	14	20.8
108	1325	15	66.64
147	197	4	6.02
110	2323	3	9.18
6042	107	3	14.99
852	122	9	44.36
150	1213	4	23.4
322	521	4	26.64
12244	109	3	25.69
110	2219	8	39.72
105	5277	3	13.13
12	278	15	5.12
610	1742	3	30.8
330	4636	3	34.53
103	1374	4	5.21
570	206	6	37.07
6801	101	4	16.96
1176	111	3	6.11
570	156	3	11.37
310	181	3	8.75
102	995	6	4.45
6185	12	3	12.06
132	968	3	10.73
1334	101	6	4.68
297	116	31	130.99
412	209	7	40.99
685	123	10	47.38
392	103	14	15.85
721	212	5	31.92
1968	112	10	58.89
741	272	4	27.64
2248	239	3	25.02
543	123	6	19.42
3448	108	4	16.14
403	102	36	74.92
102	2335	10	33.94
13	117	9	5.28
790	103	6	6.26
1841	103	3	4.02
959	177	4	23.53
293	368	4	22.51
5040	474	7	105.81
305	304	4	21.18
8	266	13	25.3
2029	5698	3	48.51
333	273	3	13.62
622	374	3	20.55
5180	12	3	10.27
190	163	13	48.34
2011	111	9	48.52
413	160	7	33.52
1187	120	6	27.79
3278	101	5	11.7
378	297	7	47.75
522	4843	3	38.62
101	2178	8	17.84
101	2230	6	10.46
1128	111	3	5.91
866	116	4	10.52
4670	111	3	16.17
110	2457	4	15.22
1414	107	4	7.12
231	181	3	6.11
105	5535	3	13.13
103	4688	9	61.82
1993	148	3	18.99
912	121	3	8.38
323	916	27	329.61
307	130	7	17.75
1157	105	4	4.84
1217	13940	3	55.56
987	289	3	21.65
677	108	12	29.92
101	893	9	6.94
213	141	33	172.31
601	1784	4	43.38
476	125	7	23.23
3028	130	5	35.29
161	1933	6	47.84
102	3233	3	5.46
105	1634	3	4.06
4422	340	3	34.05
7	1427	3	12.95
467	3214	7	93.22
314	241	5	24.96
673	654	3	24.71
106	255	24	30.9
1267	130	3	11.63
2298	105	3	6.05
2	1456	4	15.63
105	1078	5	7.4
4824	2627	3	48.94
509	225	3	14.58
3785	102	4	11.21
1565	1129	4	47.75
115	155	35	68.53
111	785	5	10.94
1807	102	9	22.93
107	2378	4	11.61
280	187	3	8.45
139	215	4	4.68
1050	111	4	9.3
336	101	53	99.97
828	107	13	38.77
3389	109	3	11.01
1257	101	9	12.06
139	149	9	12.61
3249	101	3	4.12
2188	101	4	3.98
119	750	3	6.73
9231	101	3	13.9
103	7396	3	14.58
131	3483	9	83.83
204	14	14	35.53
315	106	9	4.1
124	126	18	9.8
102	752	9	7.99
4122	101	3	5.68
637	1285	4	40.94
101	5684	5	20.21
111	2628	5	24.34
4586	154	3	26.33
945	111	15	71.02
874	126	3	8.93
108	6630	4	25.62
610	1797	5	57.17
723	107	8	13.94
1650	107	4	8.34
927	805	3	28.46
3351	101	3	4.46
321	1956	3	26.8
101	3409	3	4.46
1251	14	10	63.75
1113	6949	4	65.75
297	158	48	380.79
1919	109	13	69.68
5474	14	3	23.49
118	254	6	6.49
107	644	13	31.28
259	435	3	15.1
107	704	7	10.5
412	281	13	106.84
3670	292	3	31.25
184	2099	3	21.5
162	241	3	5.5
116	615	4	7.87
592	139	14	85.62
135	216	5	6.95
2416	102	8	23.82
448	108	9	11.17
103	5783	3	12.4
276	117	29	116.2
249	153	3	5.29
660	1563	4	43.01
9	3222	4	21.73
107	4669	3	12.44
283	141	3	5.14
2539	128	3	16.11
103	3102	12	70.66
744	125	3	7.94
106	1226	5	9.01
246	117	6	5.33
1643	103	4	6.5
1895	191	4	30.96
106	1345	4	6.26
2810	102	3	4.55
207	110	25	39.23
864	576	3	25.64
667	189	3	14.42
1494	103	6	12.97
578	103	7	5.43
110	1008	5	11.57
105	2094	3	5.45
563	242	3	16.07
103	231	15	3.92
1375	104	4	5.51
311	131	7	19.41
196	140	4	3.91
1298	1735	5	64.75
2	4899	4	29.31
102	1689	8	17.11
490	462	7	59.95
137	704	7	34.95
2830	2246	4	60.33
322	524	4	26.7
102	7892	4	21.67
217	134	4	3.95
1073	101	8	7.12
102	1765	5	6.98
2063	101	7	12.79
17	174	4	11.2
105	1378	5	9.41
235	695	15	135.86
400	1049	3	24.43
102	3997	5	17.46
3585	111	4	21.11
115	1783	3	10.03
1992	104	8	27.61
1487	1929	4	51.96
1022	160	14	115.98
155	1323	5	32.51
117	336	5	6.68
109	729	20	78.88
1685	106	8	26.63
2897	906	3	37.05
4235	101	3	6.19
206	508	8	52.14
7279	109	3	17.46
489	5145	5	70.4
108	5519	3	14.47
3424	101	5	12.38
6685	104	3	14.85
105	3672	3	9.41
1367	115	3	8.31
3142	108	3	9.49
101	3146	17	103.74
627	159	5	25.06
1710	130	3	13.63
334	125	6	13.56
9	103	130	22.7
101	4995	3	7.43
13599	112	3	29.02
1167	2126	3	36.26
114	626	3	4.12
122	102	1233	5308.21
3158	108	4	15.05
1300	4405	4	60.26
843	186	3	15.74
174	184	6	14.28
3554	105	3	9.41
113	386	5	6.48
101	9002	3	13.9
579	368	5	38.41
118	719	3	6.13
150	1026	3	14.73
9655	159	3	34.35
381	493	13	122.46
2005	113	9	53.19
2076	102	5	8.66
279	128	7	14.76
101	3767	3	5.23
1185	103	4	4.33
2159	125	3	14.68
793	274	5	37.72
102	10456	3	15.52
108	1063	26	135.9
119	415	5	10.22
1206	102	13	31.33
108	884	71	589.72
3193	108	3	9.86
12	6975	6	42.78
12	836	10	16.13
484	130	8	30.3
151	171	23	95.09
6587	102	5	27.91
105	161	112	266.29
1429	111	3	7.22
601	152	3	11.43
620	101	15	14.13
188	483	19	149.2
1151	122	5	21.72
101	7661	3	11.77
222	883	3	18.04
111	444	5	5.88
107	2930	12	74.95
131	1430	3	13.14
341	229	4	18.41
126	1188	3	10.78
482	101	17	12.45
128	3322	8	67.22
2462	101	4	4.99
149	201	6	13.61
556	679	5	44.8
10011	101	3	13.9
109	2102	3	7.32
750	1374	4	42.87
888	8	7	24.22
6083	101	3	9.13
742	101	9	4.61
1217	138	11	79.47
1647	512	5	53.93
630	131	5	18.36
105	492	8	7.16
6988	104	4	23.17
118	4217	4	27.69
131	1258	3	12.37
121	136	28	43.13
108	2404	7	29.65
5099	557	4	54.84
2372	104	4	9.96
4308	101	3	6.19
155	104	29	5.54
183	480	4	18.04
1488	101	15	39.4
8101	510	3	43.11
655	805	4	37.28
264	201	3	8.68
149	379	3	8.33
144	1050	3	13.96
167	225	4	8.71
4080	102	3	7.11
2975	108	5	20.63
101	6194	3	9.13
1959	102	10	29.77
108	629	5	4.6
103	1709	4	6.88
145	333	4	11.96
187	123	10	14.03
108	733	7	11.8
1307	102	9	16.38
6888	1773	4	69.94
1946	103	5	11.72
2071	108	3	6.43
3637	121	3	18.02
729	117	3	5.83
657	105	11	20.7
118	1852	3	11.92
241	103	35	51.21
192	1249	5	36.53
220	102	34	16.97
1284	113	5	18.26
467	142	5	19.25
291	228	5	23.27
239	1650	3	22.81
1337	723	4	42.14
380	381	4	25.34
114	2160	3	11.36
130	1357	3	12
101	385	27	27.41
2618	106	4	12.05
107	4109	6	32.4
282	107	17	20.15
771	101	10	7.03
3668	101	5	13.13
106	2039	6	19.08
103	4180	7	37.03
3807	505	6	81.79
4341	101	5	15.93
465	116	19	82.47
3558	101	4	8.62
1120	1742	3	34.7
2232	1309	3	37.35
103	7226	3	14.58
638	143	9	52.18
5249	109	5	30.57
6717	13	6	80.06
146	150	5	5.37
291	129	4	5.63
1173	104	12	37.26
146	208	15	60.56
395	116	30	146.7
1074	12	8	13.37
102	1424	6	7.85
129	325	57	391.64
1269	236	4	30.37
102	1484	5	5.3
528	143	10	55.98
166	2709	7	66.07
129	206	65	355.43
538	487	18	197.13
129	156	164	1046.44
2677	101	11	39.03
117	484	9	28.15
2141	102	7	16.59
289	102	251	1615.64
117	544	8	25.12
1041	125	8	42.18
103	2385	3	5.63
409	142	3	7.92
5510	102	6	31.05
811	164	4	21.03
7743	102	5	33.25
373	127	14	57.84
117	364	4	4.53
116	1349	18	121.86
5472	2971	7	140.95
126	315	12	41.04
183	1287	4	26.56
166	556	9	54.75
935	740	3	27.72
1930	102	5	7.76
302	103	24	35.55
12178	103	3	22.76
131	463	7	25.73
380	366	7	51.42
1220	261	3	21.78
188	1470	3	19.37
16	275	7	26.18
142	1349	3	15.22
4823	2238	9	175.33
284	139	24	130.23
106	747	5	4.72
1277	139	6	36.43
320	102	37	58.14
1242	102	6	6.43
117	1131	4	13.28
1010	125	3	9.76
432	130	8	28.4
264	184	3	7.53
789	177	14	113.64
110	1420	4	10.13
105	403	12	13.98
188	275	7	30.46
944	139	5	25.06
111	173	18	16.06
302	1518	11	121.67
1673	105	4	7.52
303	137	13	55.89
1749	112	3	9.22
331	103	25	43.56
603	143	5	22.5
119	150	13	12.02
103	1860	9	31.3
474	190	7	40.62
119	208	13	23.99
1426	101	14	33.97
106	2466	12	64.15
2538	101	6	12.38
119	252	5	4.59
1092	104	34	185.34
981	129	8	42.11
1791	101	5	4.92
427	795	3	23.23
2644	101	6	12.94
801	535	4	35.41
101	3946	3	5.68
1947	1013	3	34.65
130	2775	3	17.09
540	170	4	17.88
108	7115	3	16.67
5262	101	5	18.53
783	586	4	35.84
3517	101	3	4.82
146	1274	3	15.94
1445	6926	3	48.31
3919	101	4	9.23
102	462	28	52.48
138	316	10	39.38
8934	870	3	48.94
107	222	15	6.69
108	4292	8	53.59
106	1076	4	4.78
1283	108	5	10.78
189	740	6	38.5
3251	108	3	9.86
858	125	7	32.16
482	142	3	8.86
12	4459	3	8.96
3102	125	3	17.59
105	253	14	6.5
3178	261	6	67.09
8484	102	5	33.25
161	361	3	8.59
949	108	6	11.48
107	3035	4	13.96
105	151	36	16.64
2792	130	3	17.09
115	873	3	5.9
341	128	5	10.16
2391	159	3	20.83
1169	102	13	30.32
184	171	6	13.51
6486	102	3	10.68
6300	377	3	38.11
330	1476	5	47.31
117	228	15	32.43
106	1632	3	4.22
5637	103	3	12.4
1900	108	3	5.9
1024	5162	3	43
4133	108	3	11.68
836	105	11	26.27
113	369	5	6.15
8604	106	4	26.89
108	1667	3	5.15
117	2985	3	14.98
5227	101	3	7.43
3229	1517	3	41.48
103	846	12	28.26
174	201	7	21.29
102	1272	9	16.04
101	5100	7	33.37
594	106	6	5.13
2250	206	4	33.69
1926	104	3	4.55
719	101	15	17.7
4270	887	5	74.2
115	1254	3	7.96
105	2041	3	5.27
3688	104	4	14.41
290	143	3	5.91
486	107	13	24.12
2125	101	7	13.26
379	379	28	292.06
103	2939	4	11.91
351	414	3	17.3
2995	134	4	28.08
827	185	4	23.02
392	1547	5	49.95
301	149	3	6.89
106	1177	9	25.05
495	602	6	53.16
337	120	30	151.6
772	12	10	14.42
281	109	26	58.22
1860	108	4	9.97
1535	209	10	95.69
1688	102	6	9.65
860	105	8	14.86
5129	102	4	14.6
101	2470	5	8.17
101	4438	3	6.19
105	5244	3	12.3
1194	239	8	71.75
108	1156	7	17.93
347	108	16	26.2
103	202	23	10.05
2519	123	4	23.06
455	146	3	9.59
240	105	21	17.97
694	151	3	12.28
5273	102	3	8.93
113	878	3	5.86
658	103	6	4.48
12	1433	8	17.73
477	103	9	7.43
103	1404	13	46.62
1652	2199	4	54.21
224	5306	4	46.17
633	592	4	34.13
4498	153	4	37.93
883	493	3	24.83
119	975	3	8.33
382	108	11	13.76
5083	103	4	18.2
133	202	8	14.18
1605	102	5	6.07
103	1607	5	9.84
5303	102	3	9.73
7262	108	3	16.67
5424	12	3	11.09
646	8	5	10.88
762	104	37	171.07
1011	190	3	17.23
2171	143	3	18.81
1348	111	10	46.69
515	107	6	4.53
101	1893	9	19.12
228	158	17	81.98
115	360	7	11.67
441	399	8	66.03
276	197	3	8.84
2673	4557	3	48.94
3285	101	7	21.65
4284	124	3	20.49
330	639	3	19.81
189	231	4	10.99
494	419	20	213.23
2991	163	11	119.65
218	143	26	130.42
2353	111	9	52.41
111	738	13	50.45
823	145	3	13.28
148	203	88	676.85
171	956	7	48.03
13	586	4	19.19
3059	116	4	22.28
132	2515	3	16.97
666	660	3	24.83
182	226	3	5.97
2482	104	3	6.1
494	104	14	23.02
988	111	33	224.41
1267	116	5	19.09
12	2650	3	5.2
2747	107	3	8.09
103	6087	6	39.82
173	674	6	35.46
1146	408	13	150.94
102	8366	4	21.67
107	1061	23	109.55
176	324	4	14.05
110	5304	3	16.56
232	110	34	84.77
102	767	7	4.1
107	942	46	291.93
176	205	5	12.51
427	118	4	6.38
12	359	13	7.14
108	268	10	4.66
1329	130	3	11.88
5419	491	3	39.03
416	184	3	11.04
1852	103	3	4.17
4208	108	6	34.79
434	209	38	364.86
1770	113	3	9.98
1064	117	8	36.5
1526	125	7	40.57
7225	102	3	11.85
101	4183	3	5.68
118	1261	7	33.82
102	2036	5	8.34
157	342	5	18.17
101	2213	4	3.98
163	180	9	24.82
1616	108	5	12.95
501	108	10	16.04
557	123	6	19.61
277	159	44	328.55
103	594	12	19.68
108	1612	6	17.66
190	153	14	51.25
1823	103	3	4.02
1971	164	3	19.77
537	281	4	25.39
103	458	16	26.56
267	387	3	14.54
101	8733	4	19.5
831	234	8	64.86
101	997	43	185.63
410	349	5	33.84
2	14	46	70.72
1808	124	4	20.28
1170	143	3	14.68
225	106	14	4.4
105	1855	4	8.37
1684	104	7	19.56
101	879	39	141.9
864	101	13	16.74
110	830	8	22.67
127	557	3	6.3
512	12	24	53.2
2068	240	3	24.4
109	423	6	4.54
172	1446	3	18.14
2511	104	4	10.29
3005	111	5	26.07
595	119	37	255.62
912	134	11	69.27
1356	101	6	4.86
3212	101	6	16.41
5575	116	3	19.98
107	10326	3	19.95
3199	116	3	15.22
2134	101	5	6.46
227	116	45	182.46
103	1875	4	7.5
298	101	31	23.49
119	149	77	310.26
108	791	4	3.85
12	1068	5	4.62
108	707	5	5.49
1763	129	3	13.65
3877	104	3	9.43
11538	383	3	47.83
1092	109	14	57.56
3119	116	3	14.83
102	217	86	164.01
1939	101	12	33.68
107	435	11	15.19
202	307	3	10.14
4170	383	3	34.34
8843	102	3	15.52
958	314	4	31.67
1388	102	8	13.79
121	180	14	22.55
1768	103	5	10.85
4268	108	4	18.99
106	762	12	29.39
115	604	3	3.92
102	2956	4	8.55
2802	108	3	8.53
110	1600	6	21.64
102	3060	3	5.13
111	115	92	75.52
2555	103	3	6.1
355	151	5	17.85
429	102	20	23.48
1391	491	3	27.59
113	3097	4	21.43
117	549	5	11.45
577	108	7	8.96
12	3477	3	7.06
206	105	34	39.12
102	10097	3	15.52
216	5065	3	31.04
117	377	4	4.81
409	326	4	24.75
3776	102	5	16.51
562	128	12	57.45
992	153	3	14.6
107	4051	4	17.55
418	103	10	7.88
107	4007	3	11.23
110	324	15	30.13
2	701	4	9.77
247	296	11	71.45
1310	469	5	50.12
3926	2095	3	45.27
4547	101	4	11.53
932	134	3	11.07
113	176	14	13.03
7721	101	4	19.5
108	1909	3	6.07
967	106	4	4.1
3224	101	5	11.7
1173	109	3	4.03
256	116	50	232.43
146	149	23	85.05
5249	104	3	11.84
9390	116	3	26.01
101	2782	4	5.94
4528	106	3	11.94
107	1128	19	84.98
1412	133	3	13.23
2548	107	3	7.54
760	288	4	28.76
8	1077	7	27.03
285	238	6	30.25
103	650	31	114.54
5590	101	5	20.21
7567	101	3	11.77
174	140	10	20.42
210	101	80	98.62
107	1457	3	4.14
1089	383	3	24.37
1926	163	18	193.17
5208	107	3	13.16
1287	111	3	6.63
3995	101	3	5.68
2942	101	4	6.69
1079	101	7	5.1
594	107	12	25.22
102	7342	3	11.85
107	1501	21	114.8
2010	101	9	20.3
117	175	17	25.68
103	2423	3	5.63
4114	244	3	30.34
511	258	6	40.46
126	405	3	4.57
8335	382	4	58.8
1676	102	7	13.2
111	1201	4	10.35
201	7	19	60.4
1551	103	4	5.98
237	205	3	7.77
6999	102	3	11.85
1006	898	4	41.9
